	ENSEMBL_ID
72653	ENST00000419854.1
72654	ENST00000594396.1
72655	ENST00000312026.5
72656	ENST00000595559.1
72657	ENST00000597515.5
72658	ENST00000598526.5
72659	ENST00000598629.5
72660	ENST00000599251.1
72661	ENST00000595830.5
72662	ENST00000396147.5
72663	ENST00000425570.7
72664	ENST00000600989.5
72665	ENST00000599852.1
72666	ENST00000616958.1
72667	ENST00000601593.5
72668	ENST00000593296.1
72669	ENST00000595569.1
72670	ENST00000282308.3
72671	ENST00000598928.1
72672	ENST00000314391.3
72673	ENST00000341164.8
72674	ENST00000551380.5
72675	ENST00000547828.5
72676	ENST00000547121.5
72677	ENST00000546715.5
72678	ENST00000552184.1
72679	ENST00000391700.5
72680	ENST00000282326.5
72681	ENST00000601162.1
72682	ENST00000359978.10
72683	ENST00000401053.8
72684	ENST00000313434.9
72685	ENST00000511556.5
72686	ENST00000506786.1
72687	ENST00000433686.6
72688	ENST00000240727.10
72689	ENST00000601144.5
72690	ENST00000421612.6
72691	ENST00000600404.1
72692	ENST00000600522.1
72693	ENST00000600897.5
72694	ENST00000600845.1
72695	ENST00000595721.1
72696	ENST00000601063.1
72697	ENST00000595944.1
72698	ENST00000597186.5
72699	ENST00000598312.5
72700	ENST00000358067.5
72701	ENST00000601887.1
72702	ENST00000424679.6
72703	ENST00000345813.7
72704	ENST00000617501.4
72705	ENST00000326804.8
72706	ENST00000610905.4
72707	ENST00000597528.1
72708	ENST00000594839.5
72709	ENST00000599227.5
72710	ENST00000597240.5
72711	ENST00000594384.5
72712	ENST00000596825.5
72713	ENST00000599953.1
72714	ENST00000596652.5
72715	ENST00000600044.5
72716	ENST00000600220.5
72717	ENST00000596929.5
72718	ENST00000595981.5
72719	ENST00000627781.2
72720	ENST00000269829.5
72721	ENST00000621650.1
72722	ENST00000329665.4
72723	ENST00000263100.7
72724	ENST00000600966.1
72725	ENST00000311044.7
72726	ENST00000425453.3
72727	ENST00000595763.1
72728	ENST00000427624.2
72729	ENST00000597582.1
72730	ENST00000601521.5
72731	ENST00000596314.5
72732	ENST00000598098.5
72733	ENST00000598495.5
72734	ENST00000196551.7
72735	ENST00000596046.1
72736	ENST00000601382.2
72737	ENST00000306910.8
72738	ENST00000598901.1
72739	ENST00000593920.5
72740	ENST00000596281.1
72741	ENST00000599238.5
72742	ENST00000322834.7
72743	ENST00000254166.3
72744	ENST00000336614.8
72745	ENST00000545523.5
72746	ENST00000599194.5
72747	ENST00000598244.5
72748	ENST00000599193.5
72749	ENST00000594214.1
72750	ENST00000535298.5
72751	ENST00000536459.6
72752	ENST00000196482.3
72753	ENST00000593925.1
72754	ENST00000596341.5
72755	ENST00000600013.5
72756	ENST00000594369.5
72757	ENST00000622313.4
72758	ENST00000335841.8
72759	ENST00000610298.1
72760	ENST00000594786.1
72761	ENST00000263093.6
72762	ENST00000601355.1
72763	ENST00000354590.7
72764	ENST00000594051.5
72765	ENST00000600990.1
72766	ENST00000600130.1
72767	ENST00000596739.1
72768	ENST00000593582.5
72769	ENST00000594806.5
72770	ENST00000253024.9
72771	ENST00000341753.10
72772	ENST00000597968.1
72773	ENST00000597136.1
72774	ENST00000600006.5
72775	ENST00000600118.5
72776	ENST00000601220.5
72777	ENST00000312547.6
72778	ENST00000596708.1
72779	ENST00000597848.1
72780	ENST00000253023.7
72781	ENST00000595957.5
72782	ENST00000596985.1
72783	ENST00000594234.5
72784	ENST00000215057.6
72785	ENST00000599369.5
72786	ENST00000594108.1
72787	ENST00000596039.1
72788	ENST00000382410.2
72789	ENST00000382398.3
72790	ENST00000382388.3
72791	ENST00000334391.4
72792	ENST00000246105.4
72793	ENST00000382376.3
72794	ENST00000382369.9
72795	ENST00000360321.6
72796	ENST00000400269.4
72797	ENST00000500893.3
72798	ENST00000342665.3
72799	ENST00000609179.5
72800	ENST00000382291.7
72801	ENST00000609504.5
72802	ENST00000382285.6
72803	ENST00000608467.5
72804	ENST00000470439.5
72805	ENST00000608736.1
72806	ENST00000621012.1
72807	ENST00000608875.1
72808	ENST00000615226.4
72809	ENST00000217233.7
72810	ENST00000449710.5
72811	ENST00000422053.3
72812	ENST00000411647.5
72813	ENST00000356286.9
72814	ENST00000475269.5
72815	ENST00000441733.5
72816	ENST00000353660.7
72817	ENST00000382181.2
72818	ENST00000400247.3
72819	ENST00000414880.1
72820	ENST00000354200.4
72821	ENST00000619801.4
72822	ENST00000400227.7
72823	ENST00000349736.9
72824	ENST00000217244.7
72825	ENST00000619188.4
72826	ENST00000400217.6
72827	ENST00000460062.6
72828	ENST00000608066.5
72829	ENST00000609525.1
72830	ENST00000246080.3
72831	ENST00000621005.1
72832	ENST00000381962.3
72833	ENST00000488788.2
72834	ENST00000246104.6
72835	ENST00000381944.4
72836	ENST00000217254.11
72837	ENST00000632431.1
72838	ENST00000381941.7
72839	ENST00000304189.6
72840	ENST00000381939.1
72841	ENST00000246100.3
72842	ENST00000541082.2
72843	ENST00000505691.2
72844	ENST00000381922.4
72845	ENST00000217260.8
72846	ENST00000400634.2
72847	ENST00000333082.7
72848	ENST00000381899.8
72849	ENST00000246015.8
72850	ENST00000335877.10
72851	ENST00000435720.5
72852	ENST00000381898.5
72853	ENST00000381894.3
72854	ENST00000429036.1
72855	ENST00000400633.1
72856	ENST00000402452.5
72857	ENST00000409241.5
72858	ENST00000246108.3
72859	ENST00000381873.7
72860	ENST00000381867.5
72861	ENST00000614659.1
72862	ENST00000381812.5
72863	ENST00000381808.7
72864	ENST00000339987.7
72865	ENST00000360779.3
72866	ENST00000400137.8
72867	ENST00000618612.4
72868	ENST00000439640.4
72869	ENST00000381724.7
72870	ENST00000381719.7
72871	ENST00000381715.3
72872	ENST00000614856.1
72873	ENST00000353088.6
72874	ENST00000476071.5
72875	ENST00000216879.8
72876	ENST00000359801.7
72877	ENST00000444444.2
72878	ENST00000429387.5
72879	ENST00000381621.5
72880	ENST00000381623.3
72881	ENST00000566961.2
72882	ENST00000567028.5
72883	ENST00000564763.1
72884	ENST00000381605.8
72885	ENST00000381603.7
72886	ENST00000262929.9
72887	ENST00000569629.1
72888	ENST00000563840.1
72889	ENST00000565076.1
72890	ENST00000569387.5
72891	ENST00000566055.5
72892	ENST00000565087.5
72893	ENST00000562014.5
72894	ENST00000279477.11
72895	ENST00000568365.1
72896	ENST00000381580.5
72897	ENST00000344103.8
72898	ENST00000303415.7
72899	ENST00000381583.6
72900	ENST00000216927.4
72901	ENST00000400068.7
72902	ENST00000622179.4
72903	ENST00000356025.7
72904	ENST00000358771.4
72905	ENST00000540134.5
72906	ENST00000539905.5
72907	ENST00000217305.2
72908	ENST00000381482.7
72909	ENST00000381458.5
72910	ENST00000202625.6
72911	ENST00000381423.1
72912	ENST00000381342.6
72913	ENST00000438552.6
72914	ENST00000339610.10
72915	ENST00000278772.8
72916	ENST00000617391.4
72917	ENST00000612935.4
72918	ENST00000445484.5
72919	ENST00000381253.5
72920	ENST00000358413.6
72921	ENST00000421216.1
72922	ENST00000358864.1
72923	ENST00000329276.9
72924	ENST00000445139.1
72925	ENST00000415272.2
72926	ENST00000474315.5
72927	ENST00000380843.8
72928	ENST00000380851.9
72929	ENST00000613370.1
72930	ENST00000380648.8
72931	ENST00000342725.9
72932	ENST00000609451.5
72933	ENST00000463145.2
72934	ENST00000380605.2
72935	ENST00000380593.4
72936	ENST00000603872.1
72937	ENST00000380589.4
72938	ENST00000361033.1
72939	ENST00000380585.1
72940	ENST00000474714.5
72941	ENST00000360652.6
72942	ENST00000356872.7
72943	ENST00000448755.5
72944	ENST00000439542.1
72945	ENST00000380445.7
72946	ENST00000380469.7
72947	ENST00000453689.5
72948	ENST00000417508.1
72949	ENST00000380393.7
72950	ENST00000455631.5
72951	ENST00000216877.10
72952	ENST00000399903.6
72953	ENST00000431048.5
72954	ENST00000430705.5
72955	ENST00000318266.9
72956	ENST00000356147.3
72957	ENST00000245983.6
72958	ENST00000359100.6
72959	ENST00000380347.6
72960	ENST00000380346.2
72961	ENST00000380325.3
72962	ENST00000217386.2
72963	ENST00000380293.3
72964	ENST00000217173.6
72965	ENST00000348031.6
72966	ENST00000449731.1
72967	ENST00000380266.3
72968	ENST00000329152.7
72969	ENST00000360342.7
72970	ENST00000337576.6
72971	ENST00000354488.7
72972	ENST00000380201.2
72973	ENST00000380113.7
72974	ENST00000455664.6
72975	ENST00000399838.3
72976	ENST00000380056.7
72977	ENST00000380059.7
72978	ENST00000539553.6
72979	ENST00000437836.2
72980	ENST00000252032.9
72981	ENST00000262919.9
72982	ENST00000446916.2
72983	ENST00000290417.6
72984	ENST00000319242.7
72985	ENST00000356518.6
72986	ENST00000379861.8
72987	ENST00000619289.4
72988	ENST00000350009.6
72989	ENST00000617732.1
72990	ENST00000419548.4
72991	ENST00000344754.5
72992	ENST00000254963.6
72993	ENST00000399701.1
72994	ENST00000399683.7
72995	ENST00000217195.12
72996	ENST00000399672.5
72997	ENST00000379772.3
72998	ENST00000379756.3
72999	ENST00000379751.4
73000	ENST00000379598.9
73001	ENST00000344256.10
73002	ENST00000245960.9
73003	ENST00000439880.6
73004	ENST00000340833.4
73005	ENST00000246041.6
73006	ENST00000379573.6
73007	ENST00000379567.6
73008	ENST00000455742.5
73009	ENST00000615891.1
73010	ENST00000416600.6
73011	ENST00000428216.3
73012	ENST00000497424.5
73013	ENST00000495692.5
73014	ENST00000316562.8
73015	ENST00000610179.5
73016	ENST00000621507.1
73017	ENST00000336095.10
73018	ENST00000358395.10
73019	ENST00000432261.6
73020	ENST00000545616.2
73021	ENST00000621355.4
73022	ENST00000339123.10
73023	ENST00000305958.8
73024	ENST00000278795.7
73025	ENST00000346595.6
73026	ENST00000379460.6
73027	ENST00000457205.1
73028	ENST00000379453.5
73029	ENST00000379440.8
73030	ENST00000430350.2
73031	ENST00000424424.1
73032	ENST00000457586.1
73033	ENST00000305817.2
73034	ENST00000418528.5
73035	ENST00000326539.6
73036	ENST00000423718.2
73037	ENST00000379400.7
73038	ENST00000379376.2
73039	ENST00000338244.5
73040	ENST00000379333.5
73041	ENST00000423430.1
73042	ENST00000615008.4
73043	ENST00000612323.4
73044	ENST00000379277.6
73045	ENST00000379299.6
73046	ENST00000379286.6
73047	ENST00000379279.6
73048	ENST00000379283.6
73049	ENST00000342308.9
73050	ENST00000202834.11
73051	ENST00000379276.4
73052	ENST00000379143.9
73053	ENST00000379160.3
73054	ENST00000460006.5
73055	ENST00000450570.1
73056	ENST00000217270.3
73057	ENST00000379019.5
73058	ENST00000418646.5
73059	ENST00000378979.8
73060	ENST00000303142.10
73061	ENST00000445603.1
73062	ENST00000442185.1
73063	ENST00000378961.8
73064	ENST00000455042.1
73065	ENST00000203001.6
73066	ENST00000453074.6
73067	ENST00000378883.5
73068	ENST00000378896.7
73069	ENST00000378886.6
73070	ENST00000610722.4
73071	ENST00000265187.4
73072	ENST00000378863.8
73073	ENST00000452938.5
73074	ENST00000378868.4
73075	ENST00000378858.4
73076	ENST00000217289.8
73077	ENST00000536936.1
73078	ENST00000378844.1
73079	ENST00000378827.4
73080	ENST00000378789.3
73081	ENST00000246024.6
73082	ENST00000527925.1
73083	ENST00000625874.2
73084	ENST00000630495.2
73085	ENST00000378641.7
73086	ENST00000338037.10
73087	ENST00000629992.2
73088	ENST00000404098.6
73089	ENST00000378637.6
73090	ENST00000626966.2
73091	ENST00000617005.4
73092	ENST00000612075.4
73093	ENST00000475958.1
73094	ENST00000439627.2
73095	ENST00000628239.2
73096	ENST00000437439.2
73097	ENST00000407043.6
73098	ENST00000441846.5
73099	ENST00000378473.7
73100	ENST00000437503.5
73101	ENST00000416836.5
73102	ENST00000278655.8
73103	ENST00000414679.6
73104	ENST00000378493.5
73105	ENST00000378501.2
73106	ENST00000427562.6
73107	ENST00000246070.2
73108	ENST00000378423.5
73109	ENST00000353224.9
73110	ENST00000378429.3
73111	ENST00000378392.5
73112	ENST00000378380.4
73113	ENST00000254976.6
73114	ENST00000304886.6
73115	ENST00000430336.1
73116	ENST00000347364.7
73117	ENST00000399054.6
73118	ENST00000609375.1
73119	ENST00000334534.9
73120	ENST00000254958.9
73121	ENST00000613518.1
73122	ENST00000254977.7
73123	ENST00000399006.6
73124	ENST00000405977.5
73125	ENST00000450368.1
73126	ENST00000422390.5
73127	ENST00000618918.4
73128	ENST00000378226.6
73129	ENST00000618296.4
73130	ENST00000455911.5
73131	ENST00000430557.1
73132	ENST00000434210.5
73133	ENST00000399002.6
73134	ENST00000450297.1
73135	ENST00000431275.1
73136	ENST00000262487.4
73137	ENST00000337743.8
73138	ENST00000455532.5
73139	ENST00000434275.1
73140	ENST00000202816.5
73141	ENST00000617257.1
73142	ENST00000378106.9
73143	ENST00000463598.1
73144	ENST00000284951.9
73145	ENST00000378072.5
73146	ENST00000473203.1
73147	ENST00000217246.8
73148	ENST00000402914.5
73149	ENST00000378058.7
73150	ENST00000407045.3
73151	ENST00000378053.3
73152	ENST00000341420.4
73153	ENST00000354981.6
73154	ENST00000355755.7
73155	ENST00000408042.5
73156	ENST00000450176.1
73157	ENST00000623513.1
73158	ENST00000377943.9
73159	ENST00000246071.7
73160	ENST00000246081.2
73161	ENST00000377899.5
73162	ENST00000262545.6
73163	ENST00000536609.1
73164	ENST00000377873.7
73165	ENST00000377868.6
73166	ENST00000536626.5
73167	ENST00000246069.11
73168	ENST00000474024.5
73169	ENST00000470422.5
73170	ENST00000610403.4
73171	ENST00000246043.8
73172	ENST00000377813.5
73173	ENST00000377807.6
73174	ENST00000360807.8
73175	ENST00000455029.3
73176	ENST00000398782.2
73177	ENST00000545418.2
73178	ENST00000427254.1
73179	ENST00000377805.7
73180	ENST00000246090.5
73181	ENST00000377759.8
73182	ENST00000377768.7
73183	ENST00000463050.5
73184	ENST00000431277.5
73185	ENST00000419004.2
73186	ENST00000606557.1
73187	ENST00000606602.1
73188	ENST00000481323.1
73189	ENST00000486039.1
73190	ENST00000278780.6
73191	ENST00000377710.9
73192	ENST00000377709.1
73193	ENST00000377704.4
73194	ENST00000432901.3
73195	ENST00000464792.1
73196	ENST00000435364.7
73197	ENST00000377681.7
73198	ENST00000489634.2
73199	ENST00000538547.4
73200	ENST00000622607.4
73201	ENST00000396026.7
73202	ENST00000535822.5
73203	ENST00000402618.6
73204	ENST00000401790.5
73205	ENST00000377671.7
73206	ENST00000360010.9
73207	ENST00000628216.2
73208	ENST00000434018.5
73209	ENST00000630056.1
73210	ENST00000316358.8
73211	ENST00000425686.2
73212	ENST00000476058.5
73213	ENST00000262547.9
73214	ENST00000357236.8
73215	ENST00000358866.10
73216	ENST00000329494.9
73217	ENST00000480488.2
73218	ENST00000377603.4
73219	ENST00000337227.8
73220	ENST00000622282.1
73221	ENST00000450074.5
73222	ENST00000262544.6
73223	ENST00000336714.7
73224	ENST00000377475.7
73225	ENST00000377465.5
73226	ENST00000422877.1
73227	ENST00000435844.3
73228	ENST00000411646.1
73229	ENST00000608034.1
73230	ENST00000618693.4
73231	ENST00000377452.3
73232	ENST00000377428.3
73233	ENST00000328041.10
73234	ENST00000613834.1
73235	ENST00000255006.10
73236	ENST00000440354.2
73237	ENST00000334982.8
73238	ENST00000310450.8
73239	ENST00000398602.2
73240	ENST00000377327.8
73241	ENST00000377340.6
73242	ENST00000536226.1
73243	ENST00000340348.10
73244	ENST00000377306.5
73245	ENST00000245957.9
73246	ENST00000377303.6
73247	ENST00000475466.5
73248	ENST00000451767.6
73249	ENST00000472660.1
73250	ENST00000431753.1
73251	ENST00000377293.5
73252	ENST00000389656.4
73253	ENST00000310227.2
73254	ENST00000430436.5
73255	ENST00000202677.11
73256	ENST00000620717.4
73257	ENST00000427175.2
73258	ENST00000619574.4
73259	ENST00000620891.4
73260	ENST00000611685.4
73261	ENST00000616848.4
73262	ENST00000619189.4
73263	ENST00000616679.4
73264	ENST00000619179.4
73265	ENST00000621366.1
73266	ENST00000377191.4
73267	ENST00000351817.4
73268	ENST00000377142.4
73269	ENST00000398485.6
73270	ENST00000613128.4
73271	ENST00000444366.2
73272	ENST00000419308.6
73273	ENST00000377115.4
73274	ENST00000255008.4
73275	ENST00000377103.2
73276	ENST00000246006.4
73277	ENST00000254998.2
73278	ENST00000338121.9
73279	ENST00000424216.1
73280	ENST00000377051.2
73281	ENST00000398425.7
73282	ENST00000432543.6
73283	ENST00000617876.4
73284	ENST00000377026.4
73285	ENST00000619238.1
73286	ENST00000347397.5
73287	ENST00000246020.2
73288	ENST00000377009.7
73289	ENST00000377007.3
73290	ENST00000449810.5
73291	ENST00000246012.1
73292	ENST00000376979.3
73293	ENST00000376971.3
73294	ENST00000398411.5
73295	ENST00000376925.7
73296	ENST00000398409.1
73297	ENST00000217423.3
73298	ENST00000304749.6
73299	ENST00000398402.1
73300	ENST00000304725.2
73301	ENST00000304710.4
73302	ENST00000286890.8
73303	ENST00000278765.8
73304	ENST00000335694.4
73305	ENST00000376862.3
73306	ENST00000480798.1
73307	ENST00000451442.5
73308	ENST00000217456.2
73309	ENST00000537502.5
73310	ENST00000432802.6
73311	ENST00000323482.8
73312	ENST00000376726.3
73313	ENST00000429762.7
73314	ENST00000444511.6
73315	ENST00000376709.8
73316	ENST00000376707.4
73317	ENST00000354989.9
73318	ENST00000360031.6
73319	ENST00000376652.8
73320	ENST00000439162.5
73321	ENST00000433417.5
73322	ENST00000417467.5
73323	ENST00000433259.6
73324	ENST00000427553.5
73325	ENST00000435520.5
73326	ENST00000418890.5
73327	ENST00000425813.5
73328	ENST00000447877.5
73329	ENST00000376666.3
73330	ENST00000216962.8
73331	ENST00000428458.1
73332	ENST00000376542.7
73333	ENST00000339157.9
73334	ENST00000576316.5
73335	ENST00000491682.5
73336	ENST00000471287.5
73337	ENST00000450393.5
73338	ENST00000262460.4
73339	ENST00000278886.10
73340	ENST00000422516.5
73341	ENST00000336104.5
73342	ENST00000304788.3
73343	ENST00000376436.5
73344	ENST00000252979.5
73345	ENST00000376403.5
73346	ENST00000376404.3
73347	ENST00000584071.1
73348	ENST00000278882.7
73349	ENST00000358464.8
73350	ENST00000400552.1
73351	ENST00000400549.1
73352	ENST00000253381.2
73353	ENST00000339144.3
73354	ENST00000376321.3
73355	ENST00000376315.2
73356	ENST00000376314.2
73357	ENST00000376309.3
73358	ENST00000317676.2
73359	ENST00000201979.2
73360	ENST00000335574.9
73361	ENST00000340852.9
73362	ENST00000398174.7
73363	ENST00000498035.5
73364	ENST00000344042.5
73365	ENST00000619859.1
73366	ENST00000376112.3
73367	ENST00000376105.4
73368	ENST00000376075.3
73369	ENST00000376062.6
73370	ENST00000376055.8
73371	ENST00000307677.4
73372	ENST00000450273.1
73373	ENST00000422920.1
73374	ENST00000456404.5
73375	ENST00000420488.5
73376	ENST00000439267.1
73377	ENST00000434194.1
73378	ENST00000300403.10
73379	ENST00000340513.4
73380	ENST00000375994.6
73381	ENST00000375985.4
73382	ENST00000375978.4
73383	ENST00000447647.5
73384	ENST00000278979.7
73385	ENST00000398083.5
73386	ENST00000486996.5
73387	ENST00000398084.6
73388	ENST00000375966.8
73389	ENST00000339738.9
73390	ENST00000428829.1
73391	ENST00000375938.8
73392	ENST00000535842.5
73393	ENST00000620043.4
73394	ENST00000612972.1
73395	ENST00000202017.5
73396	ENST00000562532.2
73397	ENST00000262659.12
73398	ENST00000452892.1
73399	ENST00000538448.5
73400	ENST00000534862.5
73401	ENST00000375862.6
73402	ENST00000629881.2
73403	ENST00000520553.5
73404	ENST00000518730.5
73405	ENST00000375852.2
73406	ENST00000398022.6
73407	ENST00000217315.9
73408	ENST00000246229.4
73409	ENST00000375749.7
73410	ENST00000375730.3
73411	ENST00000375712.3
73412	ENST00000542461.5
73413	ENST00000613218.4
73414	ENST00000375687.8
73415	ENST00000620121.4
73416	ENST00000497249.5
73417	ENST00000375689.5
73418	ENST00000306058.9
73419	ENST00000555343.2
73420	ENST00000359676.9
73421	ENST00000621426.4
73422	ENST00000616976.1
73423	ENST00000326071.8
73424	ENST00000375677.5
73425	ENST00000375678.7
73426	ENST00000201961.6
73427	ENST00000419612.1
73428	ENST00000278980.10
73429	ENST00000446419.6
73430	ENST00000474815.2
73431	ENST00000328111.6
73432	ENST00000353855.6
73433	ENST00000348286.6
73434	ENST00000443239.7
73435	ENST00000456297.6
73436	ENST00000201963.3
73437	ENST00000375571.5
73438	ENST00000400522.8
73439	ENST00000618684.1
73440	ENST00000375523.7
73441	ENST00000356173.7
73442	ENST00000420875.5
73443	ENST00000375519.2
73444	ENST00000170150.3
73445	ENST00000349552.1
73446	ENST00000375494.3
73447	ENST00000375483.3
73448	ENST00000253362.6
